step,t_ms,ball_x,ball_y,ball_z,p1_x,p1_y,p2_x,p2_y,p3_x,p3_y,p4_x,p4_y,p5_x,p5_y,p6_x,p6_y
1492,30740,0.08442890130295888,0.11831716723918384,0.042,-2.699080228805542,-0.5910731554031372,0.15791575610637665,-0.3381723165512085,-0.17291514575481415,0.05550466477870941,0.004653573036193848,0.09500803053379059,-0.48827415704727173,-0.3266594111919403,0.7840943932533264,0.6449848413467407
1493,30760,0.08442890130295888,0.11831716723918384,0.042,-2.699080228805542,-0.5910731554031372,0.17632775008678436,-0.33612415194511414,-0.17291514575481415,0.05550466477870941,0.004653573036193848,0.09500803053379059,-0.48827415704727173,-0.3266594111919403,0.7840943932533264,0.6449848413467407
1494,30780,0.08442890130295888,0.11831716723918384,0.042,-2.699080228805542,-0.5910731554031372,0.17632775008678436,-0.33612415194511414,-0.18057677149772644,0.048853207379579544,0.0537947341799736,0.10517352819442749,-0.48827415704727173,-0.3266594111919403,0.7840943932533264,0.6449848413467407
1495,30800,0.08677473679236103,0.13572914588517426,0.043413479519235854,-2.666330337524414,-0.5722907781600952,0.17632775008678436,-0.33612415194511414,-0.18057677149772644,0.048853207379579544,0.0537947341799736,0.10517352819442749,-0.48780357837677,-0.31825312972068787,0.7840943932533264,0.6449848413467407
1496,30820,0.08677473679236103,0.13572914588517426,0.043413479519235854,-2.666330337524414,-0.5722907781600952,0.2009546160697937,-0.32112014293670654,-0.18057677149772644,0.048853207379579544,0.0537947341799736,0.10517352819442749,-0.48780357837677,-0.31825312972068787,0.7840943932533264,0.6449848413467407
1497,30840,0.08677473679236103,0.13572914588517426,0.043413479519235854,-2.666330337524414,-0.5722907781600952,0.2009546160697937,-0.32112014293670654,-0.18038347363471985,0.048600874841213226,0.08339257538318634,0.11997538805007935,-0.48780357837677,-0.31825312972068787,0.7840943932533264,0.6449848413467407
1498,30860,0.10852346706938931,0.13648453039410624,0.047355364711551606,-2.621378183364868,-0.5473932027816772,0.2009546160697937,-0.32112014293670654,-0.18038347363471985,0.048600874841213226,0.08339257538318634,0.11997538805007935,-0.4750179946422577,-0.3203551769256592,0.7840943932533264,0.6449848413467407
1499,30880,0.10852346706938931,0.13648453039410624,0.047355364711551606,-2.621378183364868,-0.5473932027816772,0.22244751453399658,-0.29525530338287354,-0.18038347363471985,0.048600874841213226,0.08339257538318634,0.11997538805007935,-0.4750179946422577,-0.3203551769256592,0.7840943932533264,0.6449848413467407
1500,30900,0.10852346706938931,0.13648453039410624,0.047355364711551606,-2.621378183364868,-0.5473932027816772,0.22244751453399658,-0.29525530338287354,-0.18482312560081482,0.047461505979299545,0.09335897862911224,0.126231387257576,-0.4750179946422577,-0.3203551769256592,0.7840943932533264,0.6449848413467407
1501,30920,0.10353215958252049,0.15000612008881253,0.05021403976351341,-2.5957350730895996,-0.5285481214523315,0.22244751453399658,-0.29525530338287354,-0.18482312560081482,0.047461505979299545,0.09335897862911224,0.126231387257576,-0.46702519059181213,-0.31774425506591797,0.7840943932533264,0.6449848413467407
1502,30940,0.10353215958252049,0.15000612008881253,0.05021403976351341,-2.5957350730895996,-0.5285481214523315,0.24161778390407562,-0.27408483624458313,-0.18482312560081482,0.047461505979299545,0.09335897862911224,0.126231387257576,-0.46702519059181213,-0.31774425506591797,0.7840943932533264,0.6449848413467407
1503,30960,0.10353215958252049,0.15000612008881253,0.05021403976351341,-2.5957350730895996,-0.5285481214523315,0.24161778390407562,-0.27408483624458313,-0.18454517424106598,0.052369676530361176,0.0918545052409172,0.12649501860141754,-0.46702519059181213,-0.31774425506591797,0.7840943932533264,0.6449848413467407
1504,30980,0.10928028362625808,0.16698292254495883,0.042,-2.5708789825439453,-0.4983125627040863,0.24161778390407562,-0.27408483624458313,-0.18454517424106598,0.052369676530361176,0.0918545052409172,0.12649501860141754,-0.4464585781097412,-0.31540045142173767,0.7840943932533264,0.6449848413467407
1505,31000,0.10928028362625808,0.16698292254495883,0.042,-2.5708789825439453,-0.4983125627040863,0.24310865998268127,-0.2710058391094208,-0.18454517424106598,0.052369676530361176,0.0918545052409172,0.12649501860141754,-0.4464585781097412,-0.31540045142173767,0.7840943932533264,0.6449848413467407
1506,31020,0.10928028362625808,0.16698292254495883,0.042,-2.5708789825439453,-0.4983125627040863,0.24310865998268127,-0.2710058391094208,-0.1723255217075348,0.06617490947246552,0.055760614573955536,0.11473602056503296,-0.4464585781097412,-0.31540045142173767,0.7840943932533264,0.6449848413467407
1507,31040,0.12357951293502722,0.18202529311109905,0.0430139610523127,-2.526484966278076,-0.48307523131370544,0.24310865998268127,-0.2710058391094208,-0.1723255217075348,0.06617490947246552,0.055760614573955536,0.11473602056503296,-0.43695878982543945,-0.3104214668273926,0.7840943932533264,0.6449848413467407
1508,31060,0.12357951293502722,0.18202529311109905,0.0430139610523127,-2.526484966278076,-0.48307523131370544,0.24315567314624786,-0.26960885524749756,-0.1723255217075348,0.06617490947246552,0.055760614573955536,0.11473602056503296,-0.43695878982543945,-0.3104214668273926,0.7840943932533264,0.6449848413467407
1509,31080,0.12357951293502722,0.18202529311109905,0.0430139610523127,-2.526484966278076,-0.48307523131370544,0.24315567314624786,-0.26960885524749756,-0.15179213881492615,0.08323342353105545,0.05428639054298401,0.09075631201267242,-0.43695878982543945,-0.3104214668273926,0.7840943932533264,0.6449848413467407
1510,31100,0.12506794939429922,0.17700120385724416,0.042,-2.4987127780914307,-0.4608796536922455,0.24315567314624786,-0.26960885524749756,-0.15179213881492615,0.08323342353105545,0.05428639054298401,0.09075631201267242,-0.4139121472835541,-0.2891162037849426,0.7840943932533264,0.6449848413467407
1511,31120,0.12506794939429922,0.17700120385724416,0.042,-2.4987127780914307,-0.4608796536922455,0.24539802968502045,-0.2773880362510681,-0.15179213881492615,0.08323342353105545,0.05428639054298401,0.09075631201267242,-0.4139121472835541,-0.2891162037849426,0.7840943932533264,0.6449848413467407
1512,31140,0.12506794939429922,0.17700120385724416,0.042,-2.4987127780914307,-0.4608796536922455,0.24539802968502045,-0.2773880362510681,-0.14399400353431702,0.10015727579593658,0.05599602311849594,0.0756598636507988,-0.4139121472835541,-0.2891162037849426,0.7840943932533264,0.6449848413467407
1513,31160,0.13208857616345515,0.20152641350312112,0.04788124881749917,-2.4544079303741455,-0.4316263794898987,0.24539802968502045,-0.2773880362510681,-0.14399400353431702,0.10015727579593658,0.05599602311849594,0.0756598636507988,-0.3939085006713867,-0.2641664743423462,0.7840943932533264,0.6449848413467407
1514,31180,0.13208857616345515,0.20152641350312112,0.04788124881749917,-2.4544079303741455,-0.4316263794898987,0.2464274913072586,-0.27139660716056824,-0.14399400353431702,0.10015727579593658,0.05599602311849594,0.0756598636507988,-0.3939085006713867,-0.2641664743423462,0.755828857421875,0.6487825512886047
1515,31200,0.13208857616345515,0.20152641350312112,0.04788124881749917,-2.4544079303741455,-0.4316263794898987,0.2464274913072586,-0.27139660716056824,-0.1508811116218567,0.12552504241466522,0.05952465906739235,0.06319938600063324,-0.3939085006713867,-0.2641664743423462,0.755828857421875,0.6487825512886047
1516,31220,0.13653878946324527,0.20890336366218165,0.04699623859302815,-2.4090919494628906,-0.4143349528312683,0.2464274913072586,-0.27139660716056824,-0.1508811116218567,0.12552504241466522,0.05952465906739235,0.06319938600063324,-0.3776741623878479,-0.2509627342224121,0.755828857421875,0.6487825512886047
1517,31240,0.13653878946324527,0.20890336366218165,0.04699623859302815,-2.4090919494628906,-0.4143349528312683,0.24962839484214783,-0.26979634165763855,-0.1508811116218567,0.12552504241466522,0.05952465906739235,0.06319938600063324,-0.3776741623878479,-0.2509627342224121,0.7426853775978088,0.6405256390571594
1518,31260,0.13653878946324527,0.20890336366218165,0.04699623859302815,-2.4090919494628906,-0.4143349528312683,0.24962839484214783,-0.26979634165763855,-0.15179166197776794,0.14572389423847198,0.058001697063446045,0.03619088977575302,-0.3776741623878479,-0.2509627342224121,0.7426853775978088,0.6405256390571594
1519,31280,0.14364692329596096,0.20873006150334283,0.042,-2.3800742626190186,-0.41193464398384094,0.24962839484214783,-0.26979634165763855,-0.15179166197776794,0.14572389423847198,0.058001697063446045,0.03619088977575302,-0.3612017035484314,-0.2505362331867218,0.7426853775978088,0.6405256390571594
1520,31300,0.14364692329596096,0.20873006150334283,0.042,-2.3800742626190186,-0.41193464398384094,0.24351806938648224,-0.27535343170166016,-0.15179166197776794,0.14572389423847198,0.058001697063446045,0.03619088977575302,-0.3612017035484314,-0.2505362331867218,0.7208882570266724,0.6258620023727417
1521,31320,0.14364692329596096,0.20873006150334283,0.042,-2.3800742626190186,-0.41193464398384094,0.24351806938648224,-0.27535343170166016,-0.14726656675338745,0.16293181478977203,0.04791293293237686,0.013254275545477867,-0.3612017035484314,-0.2505362331867218,0.7208882570266724,0.6258620023727417
1522,31340,0.14392324134141132,0.22075221953696966,0.042,-2.33632755279541,-0.4115505814552307,0.24351806938648224,-0.27535343170166016,-0.14726656675338745,0.16293181478977203,0.04791293293237686,0.013254275545477867,-0.3540930151939392,-0.25126928091049194,0.7208882570266724,0.6258620023727417
1523,31360,0.14392324134141132,0.22075221953696966,0.042,-2.33632755279541,-0.4115505814552307,0.24330885708332062,-0.2778453826904297,-0.14726656675338745,0.16293181478977203,0.04791293293237686,0.013254275545477867,-0.3540930151939392,-0.25126928091049194,0.6795969605445862,0.6028005480766296
1524,31380,0.14392324134141132,0.22075221953696966,0.042,-2.33632755279541,-0.4115505814552307,0.24330885708332062,-0.2778453826904297,-0.14229431748390198,0.1645985096693039,0.025153208523988724,0.002951404545456171,-0.3540930151939392,-0.25126928091049194,0.6795969605445862,0.6028005480766296
1525,31400,0.16047247850639046,0.22363078183089707,0.04279559402627475,-2.308746337890625,-0.4091512858867645,0.24330885708332062,-0.2778453826904297,-0.14229431748390198,0.1645985096693039,0.025153208523988724,0.002951404545456171,-0.3527897596359253,-0.24272023141384125,0.6795969605445862,0.6028005480766296
1526,31420,0.16047247850639046,0.22363078183089707,0.04279559402627475,-2.308746337890625,-0.4091512858867645,0.24277491867542267,-0.277843177318573,-0.14229431748390198,0.1645985096693039,0.025153208523988724,0.002951404545456171,-0.3527897596359253,-0.24272023141384125,0.6351735591888428,0.5706859827041626
1527,31440,0.16047247850639046,0.22363078183089707,0.04279559402627475,-2.308746337890625,-0.4091512858867645,0.24277491867542267,-0.277843177318573,-0.1467340886592865,0.1716873198747635,0.0219576396048069,-0.004741989076137543,-0.3527897596359253,-0.24272023141384125,0.6351735591888428,0.5706859827041626
1528,31460,0.15754144821841054,0.2375937661771873,0.059385932185160084,-2.2737598419189453,-0.3883829414844513,0.24277491867542267,-0.277843177318573,-0.1467340886592865,0.1716873198747635,0.0219576396048069,-0.004741989076137543,-0.3565610945224762,-0.2341437041759491,0.6351735591888428,0.5706859827041626
1529,31480,0.15754144821841054,0.2375937661771873,0.059385932185160084,-2.2737598419189453,-0.3883829414844513,-3.0037500858306885,-10.508753776550293,-0.1467340886592865,0.1716873198747635,0.0219576396048069,-0.004741989076137543,-0.3565610945224762,-0.2341437041759491,0.5843346118927002,0.5373185276985168
1530,31500,0.15754144821841054,0.2375937661771873,0.059385932185160084,-2.2737598419189453,-0.3883829414844513,-3.0037500858306885,-10.508753776550293,-0.15033771097660065,0.1698525846004486,0.008130605332553387,-0.017719173803925514,-0.3565610945224762,-0.2341437041759491,0.5843346118927002,0.5373185276985168
1531,31520,0.16602702239241118,0.24101996071561194,0.04833722090593817,-2.229738473892212,-0.35793495178222656,-3.0037500858306885,-10.508753776550293,-0.15033771097660065,0.1698525846004486,0.008130605332553387,-0.017719173803925514,-0.3594715893268585,-0.2318177968263626,0.5843346118927002,0.5373185276985168
1532,31540,0.16602702239241118,0.24101996071561194,0.04833722090593817,-2.229738473892212,-0.35793495178222656,-2.999203681945801,-10.507599830627441,-0.15033771097660065,0.1698525846004486,0.008130605332553387,-0.017719173803925514,-0.3594715893268585,-0.2318177968263626,0.5243058204650879,0.497149795293808
1533,31560,0.16602702239241118,0.24101996071561194,0.04833722090593817,-2.229738473892212,-0.35793495178222656,-2.999203681945801,-10.507599830627441,-0.14179709553718567,0.17942844331264496,0.010320646688342094,-0.03568438068032265,-0.3594715893268585,-0.2318177968263626,0.5243058204650879,0.497149795293808
1534,31580,0.16668991887157203,0.24111964448598688,0.042,-2.1985702514648438,-0.3449672758579254,-2.999203681945801,-10.507599830627441,-0.14179709553718567,0.17942844331264496,0.010320646688342094,-0.03568438068032265,-0.36557430028915405,-0.23325872421264648,0.5243058204650879,0.497149795293808
1535,31600,0.16668991887157203,0.24111964448598688,0.042,-2.1985702514648438,-0.3449672758579254,-2.9875338077545166,-10.505621910095215,-0.14179709553718567,0.17942844331264496,0.010320646688342094,-0.03568438068032265,-0.36557430028915405,-0.23325872421264648,0.4703514575958252,0.4615037739276886
1536,31620,0.16668991887157203,0.24111964448598688,0.042,-2.1985702514648438,-0.3449672758579254,-2.9875338077545166,-10.505621910095215,-0.1372857689857483,0.18883855640888214,-0.004020489286631346,-0.04607059434056282,-0.36557430028915405,-0.23325872421264648,0.4703514575958252,0.4615037739276886
1537,31640,0.1705824660642179,0.26175463822580225,0.042,-2.153928279876709,-0.321979284286499,-2.9875338077545166,-10.505621910095215,-0.1372857689857483,0.18883855640888214,-0.004020489286631346,-0.04607059434056282,-0.37412378191947937,-0.23025712370872498,0.4703514575958252,0.4615037739276886
1538,31660,0.1705824660642179,0.26175463822580225,0.042,-2.153928279876709,-0.321979284286499,-2.9459614753723145,-10.487020492553711,-0.1372857689857483,0.18883855640888214,-0.004020489286631346,-0.04607059434056282,-0.37412378191947937,-0.23025712370872498,0.42539748549461365,0.43716126680374146
1539,31680,0.1705824660642179,0.26175463822580225,0.042,-2.153928279876709,-0.321979284286499,-2.9459614753723145,-10.487020492553711,-0.13252757489681244,0.20492060482501984,-0.004020489286631346,-0.04607059434056282,-0.37412378191947937,-0.23025712370872498,0.42539748549461365,0.43716126680374146
1540,31700,0.17403869122170867,0.2683565106256556,0.04549938736603776,-2.114564895629883,-0.29489460587501526,-2.9459614753723145,-10.487020492553711,-0.13252757489681244,0.20492060482501984,-0.004020489286631346,-0.04607059434056282,-0.38506242632865906,-0.22743618488311768,0.42539748549461365,0.43716126680374146
1541,31720,0.17403869122170867,0.2683565106256556,0.04549938736603776,-2.114564895629883,-0.29489460587501526,-2.902156114578247,-10.4692964553833,-0.13252757489681244,0.20492060482501984,-0.004020489286631346,-0.04607059434056282,-0.38506242632865906,-0.22743618488311768,0.41163501143455505,0.4363914132118225
1542,31740,0.17403869122170867,0.2683565106256556,0.04549938736603776,-2.114564895629883,-0.29489460587501526,-2.902156114578247,-10.4692964553833,-0.14231157302856445,0.21045583486557007,0.007330441381782293,-0.07260264456272125,-0.38506242632865906,-0.22743618488311768,0.41163501143455505,0.4363914132118225
1543,31760,0.1803438535596471,0.25282441346222473,0.042,-2.0876998901367188,-0.25780126452445984,-2.902156114578247,-10.4692964553833,-0.14231157302856445,0.21045583486557007,0.007330441381782293,-0.07260264456272125,-0.4051680266857147,-0.22325511276721954,0.41163501143455505,0.4363914132118225
1544,31780,0.1803438535596471,0.25282441346222473,0.042,-2.0876998901367188,-0.25780126452445984,-2.8554301261901855,-10.438496589660645,-0.14231157302856445,0.21045583486557007,0.007330441381782293,-0.07260264456272125,-0.4051680266857147,-0.22325511276721954,0.43316319584846497,0.4414927661418915
1545,31800,0.1803438535596471,0.25282441346222473,0.042,-2.0876998901367188,-0.25780126452445984,-2.8554301261901855,-10.438496589660645,-0.13917668163776398,0.23315255343914032,0.007330441381782293,-0.07260264456272125,-0.4051680266857147,-0.22325511276721954,0.43316319584846497,0.4414927661418915
1546,31820,0.18191007642481205,0.26339261634275984,0.042,-2.0531651973724365,-0.21088074147701263,-2.8554301261901855,-10.438496589660645,-0.13917668163776398,0.23315255343914032,0.007330441381782293,-0.07260264456272125,-0.41330623626708984,-0.2271735668182373,0.43316319584846497,0.4414927661418915
1547,31840,0.18191007642481205,0.26339261634275984,0.042,-2.0531651973724365,-0.21088074147701263,-2.8396239280700684,-10.390803337097168,-0.13917668163776398,0.23315255343914032,0.007330441381782293,-0.07260264456272125,-0.41330623626708984,-0.2271735668182373,0.459431529045105,0.4501795768737793
1548,31860,0.18191007642481205,0.26339261634275984,0.042,-2.0531651973724365,-0.21088074147701263,-2.8396239280700684,-10.390803337097168,-0.13424843549728394,0.2528187930583954,-0.02244201861321926,-0.10101603716611862,-0.41330623626708984,-0.2271735668182373,0.459431529045105,0.4501795768737793
1549,31880,0.18407107493646446,0.2650317350678097,0.042,-2.031933307647705,-0.19039787352085114,-2.8396239280700684,-10.390803337097168,-0.13424843549728394,0.2528187930583954,-0.02244201861321926,-0.10101603716611862,-0.4195088744163513,-0.2332572340965271,0.459431529045105,0.4501795768737793
1550,31900,0.18407107493646446,0.2650317350678097,0.042,-2.031933307647705,-0.19039787352085114,-2.8044285774230957,-10.35288143157959,-0.13424843549728394,0.2528187930583954,-0.02244201861321926,-0.10101603716611862,-0.4195088744163513,-0.2332572340965271,0.46901246905326843,0.453874409198761
1551,31920,0.18407107493646446,0.2650317350678097,0.042,-2.031933307647705,-0.19039787352085114,-2.8044285774230957,-10.35288143157959,-0.14355741441249847,0.26777318120002747,-0.0489986389875412,-0.10650792717933655,-0.4195088744163513,-0.2332572340965271,0.46901246905326843,0.453874409198761
1552,31940,0.1833493084628346,0.2748456437648312,0.04848279045600501,-1.994520664215088,-0.17077480256557465,-2.8044285774230957,-10.35288143157959,-0.14355741441249847,0.26777318120002747,-0.0489986389875412,-0.10650792717933655,-0.42015454173088074,-0.24480347335338593,0.46901246905326843,0.453874409198761
1553,31960,0.1833493084628346,0.2748456437648312,0.04848279045600501,-1.994520664215088,-0.17077480256557465,-2.7548036575317383,-10.319785118103027,-0.14355741441249847,0.26777318120002747,-0.0489986389875412,-0.10650792717933655,-0.42015454173088074,-0.24480347335338593,0.4659959077835083,0.4721831977367401
1554,31980,0.1833493084628346,0.2748456437648312,0.04848279045600501,-1.994520664215088,-0.17077480256557465,-2.7548036575317383,-10.319785118103027,-0.16579151153564453,0.2931539714336395,-0.059790752828121185,-0.12425436079502106,-0.42015454173088074,-0.24480347335338593,0.4659959077835083,0.4721831977367401
1555,32000,0.18497878380200095,0.27601153934808403,0.042,-1.9391298294067383,-0.16321514546871185,-2.7548036575317383,-10.319785118103027,-0.16579151153564453,0.2931539714336395,-0.059790752828121185,-0.12425436079502106,-0.4198589324951172,-0.25654518604278564,0.4659959077835083,0.4721831977367401
1556,32020,0.18497878380200095,0.27601153934808403,0.042,-1.9391298294067383,-0.16321514546871185,-2.7303221225738525,-10.307510375976562,-0.16579151153564453,0.2931539714336395,-0.059790752828121185,-0.12425436079502106,-0.4198589324951172,-0.25654518604278564,0.44414108991622925,0.49299633502960205
1557,32040,0.18497878380200095,0.27601153934808403,0.042,-1.9391298294067383,-0.16321514546871185,-2.7303221225738525,-10.307510375976562,-0.15494446456432343,0.30933958292007446,-0.03317384794354439,-0.14668282866477966,-0.4198589324951172,-0.25654518604278564,0.44414108991622925,0.49299633502960205
1558,32060,0.1931326887124396,0.26731921272388537,0.04553733436717555,-1.887042760848999,-0.1495659500360489,-2.7303221225738525,-10.307510375976562,-0.15494446456432343,0.30933958292007446,-0.03317384794354439,-0.14668282866477966,-0.42429468035697937,-0.2571171522140503,0.44414108991622925,0.49299633502960205
1559,32080,0.1931326887124396,0.26731921272388537,0.04553733436717555,-1.887042760848999,-0.1495659500360489,-2.7187559604644775,-10.28562068939209,-0.15494446456432343,0.30933958292007446,-0.03317384794354439,-0.14668282866477966,-0.42429468035697937,-0.2571171522140503,0.4359019994735718,0.49046704173088074
1560,32100,0.1931326887124396,0.26731921272388537,0.04553733436717555,-1.887042760848999,-0.1495659500360489,-2.7187559604644775,-10.28562068939209,-0.14273402094841003,0.3180992901325226,0.001266469364054501,-0.16070401668548584,-0.42429468035697937,-0.2571171522140503,0.4359019994735718,0.49046704173088074
1561,32120,0.19261382658129134,0.2923372397737165,0.04223213773185275,-1.845570683479309,-0.12060806900262833,-2.7187559604644775,-10.28562068939209,-0.14273402094841003,0.3180992901325226,0.001266469364054501,-0.16070401668548584,-0.42637449502944946,-0.26337116956710815,0.4359019994735718,0.49046704173088074
1562,32140,0.19261382658129134,0.2923372397737165,0.04223213773185275,-1.845570683479309,-0.12060806900262833,-2.714106321334839,-10.262128829956055,-0.14273402094841003,0.3180992901325226,0.001266469364054501,-0.16070401668548584,-0.42637449502944946,-0.26337116956710815,0.43777498602867126,0.48476579785346985
1563,32160,0.19261382658129134,0.2923372397737165,0.04223213773185275,-1.845570683479309,-0.12060806900262833,-2.714106321334839,-10.262128829956055,-0.147593691945076,0.3422100245952606,0.0020874342881143093,-0.17641715705394745,-0.42637449502944946,-0.26337116956710815,0.43777498602867126,0.48476579785346985
1564,32180,0.19219725146754763,0.29318878014372574,0.042,-1.8107709884643555,-0.0904284194111824,-2.714106321334839,-10.262128829956055,-0.147593691945076,0.3422100245952606,0.0020874342881143093,-0.17641715705394745,-0.4274458885192871,-0.2659280598163605,0.43777498602867126,0.48476579785346985
1565,32200,0.19219725146754763,0.29318878014372574,0.042,-1.8107709884643555,-0.0904284194111824,-2.704396963119507,-10.227158546447754,-0.147593691945076,0.3422100245952606,0.0020874342881143093,-0.17641715705394745,-0.4274458885192871,-0.2659280598163605,0.4457069933414459,0.4811045527458191
1566,32220,0.19219725146754763,0.29318878014372574,0.042,-1.8107709884643555,-0.0904284194111824,-2.704396963119507,-10.227158546447754,-0.13790470361709595,0.35411006212234497,-0.025804786011576653,-0.1910458356142044,-0.4274458885192871,-0.2659280598163605,0.4457069933414459,0.4811045527458191
1567,32240,0.20160241938402557,0.285209265703732,0.0527539968908437,-1.7788095474243164,-0.05781342461705208,-2.704396963119507,-10.227158546447754,-0.13790470361709595,0.35411006212234497,-0.025804786011576653,-0.1910458356142044,-0.4258894920349121,-0.28218182921409607,0.4457069933414459,0.4811045527458191
1568,32260,0.20160241938402557,0.285209265703732,0.0527539968908437,-1.7788095474243164,-0.05781342461705208,-2.6848251819610596,-10.18761157989502,-0.13790470361709595,0.35411006212234497,-0.025804786011576653,-0.1910458356142044,-0.4258894920349121,-0.28218182921409607,0.45720043778419495,0.4932529032230377
1569,32280,0.20160241938402557,0.285209265703732,0.0527539968908437,-1.7788095474243164,-0.05781342461705208,-2.6848251819610596,-10.18761157989502,-0.14143586158752441,0.37387746572494507,-0.05466439202427864,-0.2283354550600052,-0.4258894920349121,-0.28218182921409607,0.45720043778419495,0.4932529032230377
1570,32300,0.20173216202591937,0.28852109559643285,0.042,-1.7268688678741455,-0.04362501949071884,-2.6848251819610596,-10.18761157989502,-0.14143586158752441,0.37387746572494507,-0.05466439202427864,-0.2283354550600052,-0.4255492389202118,-0.28754061460494995,0.45720043778419495,0.4932529032230377
1571,32320,0.20173216202591937,0.28852109559643285,0.042,-1.7268688678741455,-0.04362501949071884,-2.666220188140869,-10.169052124023438,-0.14143586158752441,0.37387746572494507,-0.05466439202427864,-0.2283354550600052,-0.4255492389202118,-0.28754061460494995,0.4651477336883545,0.49941110610961914
1572,32340,0.20173216202591937,0.28852109559643285,0.042,-1.7268688678741455,-0.04362501949071884,-2.666220188140869,-10.169052124023438,-0.15040354430675507,0.38149434328079224,-0.08080938458442688,-0.25885945558547974,-0.4255492389202118,-0.28754061460494995,0.4651477336883545,0.49941110610961914
1573,32360,0.2025780591123003,0.3032447050314762,0.04328293348413215,-1.6837844848632812,-0.03288445994257927,-2.666220188140869,-10.169052124023438,-0.15040354430675507,0.38149434328079224,-0.08080938458442688,-0.25885945558547974,-0.4303104281425476,-0.2880656123161316,0.4651477336883545,0.49941110610961914
1574,32380,0.2025780591123003,0.3032447050314762,0.04328293348413215,-1.6837844848632812,-0.03288445994257927,-2.6680092811584473,-10.144538879394531,-0.15040354430675507,0.38149434328079224,-0.08080938458442688,-0.25885945558547974,-0.4303104281425476,-0.2880656123161316,0.4752040505409241,0.5103009939193726
1575,32400,0.2025780591123003,0.3032447050314762,0.04328293348413215,-1.6837844848632812,-0.03288445994257927,-2.6680092811584473,-10.144538879394531,-0.15316857397556305,0.38433635234832764,-0.10377565771341324,-0.2937854528427124,-0.4303104281425476,-0.2880656123161316,0.4752040505409241,0.5103009939193726
1576,32420,0.2071914707105964,0.29487245830400266,0.04486695543261909,-1.6309040784835815,-0.018893633037805557,-2.6680092811584473,-10.144538879394531,-0.15316857397556305,0.38433635234832764,-0.10377565771341324,-0.2937854528427124,-0.4409840703010559,-0.29497185349464417,0.4752040505409241,0.5103009939193726
1577,32440,0.2071914707105964,0.29487245830400266,0.04486695543261909,-1.6309040784835815,-0.018893633037805557,-2.6668131351470947,-10.100292205810547,-0.15316857397556305,0.38433635234832764,-0.10377565771341324,-0.2937854528427124,-0.4409840703010559,-0.29497185349464417,0.4713682532310486,0.5151849389076233
1578,32460,0.2071914707105964,0.29487245830400266,0.04486695543261909,-1.6309040784835815,-0.018893633037805557,-2.6668131351470947,-10.100292205810547,-0.1546294242143631,0.3924517035484314,0.12679986655712128,0.33344635367393494,-0.4409840703010559,-0.29497185349464417,0.4713682532310486,0.5151849389076233
1579,32480,0.1974075501933743,0.29658524732010916,0.04276718539242891,-1.5818456411361694,0.0024065698962658644,-2.6668131351470947,-10.100292205810547,-0.1546294242143631,0.3924517035484314,0.12679986655712128,0.33344635367393494,-0.43927162885665894,-0.3007499873638153,0.4713682532310486,0.5151849389076233
1580,32500,0.1974075501933743,0.29658524732010916,0.04276718539242891,-1.5818456411361694,0.0024065698962658644,-2.66290283203125,-10.06109619140625,-0.1546294242143631,0.3924517035484314,0.12679986655712128,0.33344635367393494,-0.43927162885665894,-0.3007499873638153,0.4731615483760834,0.5246393084526062
1581,32520,0.1974075501933743,0.29658524732010916,0.04276718539242891,-1.5818456411361694,0.0024065698962658644,-2.66290283203125,-10.06109619140625,-0.14219805598258972,0.40833044052124023,0.12679986655712128,0.33344635367393494,-0.43927162885665894,-0.3007499873638153,0.4731615483760834,0.5246393084526062
1582,32540,0.19869327775111834,0.30257390130131046,0.04568851577757371,-1.5495742559432983,0.016282929107546806,-2.66290283203125,-10.06109619140625,-0.14219805598258972,0.40833044052124023,0.12679986655712128,0.33344635367393494,-0.4461315870285034,-0.31327366828918457,0.4731615483760834,0.5246393084526062
1583,32560,0.19869327775111834,0.30257390130131046,0.04568851577757371,-1.5495742559432983,0.016282929107546806,-2.663846492767334,-10.010634422302246,-0.14219805598258972,0.40833044052124023,0.12679986655712128,0.33344635367393494,-0.4461315870285034,-0.31327366828918457,0.48108839988708496,0.527554988861084
1584,32580,0.19869327775111834,0.30257390130131046,0.04568851577757371,-1.5495742559432983,0.016282929107546806,-2.663846492767334,-10.010634422302246,-0.13209576904773712,0.4299299716949463,0.12679986655712128,0.33344635367393494,-0.4461315870285034,-0.31327366828918457,0.48108839988708496,0.527554988861084
1585,32600,0.1992937390029983,0.31348210040042995,0.042,-1.506930947303772,0.027626218274235725,-2.663846492767334,-10.010634422302246,-0.13209576904773712,0.4299299716949463,0.12679986655712128,0.33344635367393494,-0.45378053188323975,-0.3226892650127411,0.48108839988708496,0.527554988861084
1586,32620,0.1992937390029983,0.31348210040042995,0.042,-1.506930947303772,0.027626218274235725,-2.6160550117492676,-9.950811386108398,-0.13209576904773712,0.4299299716949463,0.12679986655712128,0.33344635367393494,-0.45378053188323975,-0.3226892650127411,0.46495044231414795,0.5469346642494202
1587,32640,0.1992937390029983,0.31348210040042995,0.042,-1.506930947303772,0.027626218274235725,-2.6160550117492676,-9.950811386108398,-0.12934985756874084,0.4376264810562134,0.12679986655712128,0.33344635367393494,-0.45378053188323975,-0.3226892650127411,0.46495044231414795,0.5469346642494202
